geo,iso-cc,geotype,key,value,population,quote,date
Bayern,DE,state,ind_prof,93673,13124737,,2021-01-14
Bayern,DE,state,ind_med,3143,13124737,,2021-01-14
Bayern,DE,state,ind_pflege,57247,13124737,,2021-01-14
Berlin,DE,state,sum,45998,3669491,1.25,2021-01-14
Berlin,DE,state,delta_vortag,2196,3669491,,2021-01-14
Berlin,DE,state,ind_alter,28323,3669491,,2021-01-14
Berlin,DE,state,ind_prof,17386,3669491,,2021-01-14
Berlin,DE,state,ind_med,105,3669491,,2021-01-14
Berlin,DE,state,ind_pflege,23282,3669491,,2021-01-14
Brandenburg,DE,state,sum,33263,2521893,1.32,2021-01-14
Brandenburg,DE,state,delta_vortag,5694,2521893,,2021-01-14
Brandenburg,DE,state,ind_alter,7410,2521893,,2021-01-14
Brandenburg,DE,state,ind_prof,25370,2521893,,2021-01-14
Brandenburg,DE,state,ind_med,268,2521893,,2021-01-14
Brandenburg,DE,state,ind_pflege,3545,2521893,,2021-01-14
Bremen,DE,state,sum,10134,681202,1.49,2021-01-14
Bremen,DE,state,delta_vortag,1099,681202,,2021-01-14
Bremen,DE,state,ind_alter,1197,681202,,2021-01-14
Bremen,DE,state,ind_prof,4786,681202,,2021-01-14
Bremen,DE,state,ind_med,89,681202,,2021-01-14
Bremen,DE,state,ind_pflege,3927,681202,,2021-01-14
Hamburg,DE,state,sum,19422,1847253,1.05,2021-01-14
Hamburg,DE,state,delta_vortag,1272,1847253,,2021-01-14
Hamburg,DE,state,ind_alter,6851,1847253,,2021-01-14
Hamburg,DE,state,ind_prof,8250,1847253,,2021-01-14
Hamburg,DE,state,ind_med,2263,1847253,,2021-01-14
Hamburg,DE,state,ind_pflege,4486,1847253,,2021-01-14
Hessen,DE,state,sum,65673,6288080,1.04,2021-01-14
Hessen,DE,state,delta_vortag,3502,6288080,,2021-01-14
Hessen,DE,state,ind_alter,17201,6288080,,2021-01-14
Hessen,DE,state,ind_prof,37398,6288080,,2021-01-14
Hessen,DE,state,ind_med,3700,6288080,,2021-01-14
Hessen,DE,state,ind_pflege,25588,6288080,,2021-01-14
Mecklenburg-Vorpommern,DE,state,sum,35355,1608138,2.2,2021-01-14
Mecklenburg-Vorpommern,DE,state,delta_vortag,2357,1608138,,2021-01-14
Mecklenburg-Vorpommern,DE,state,ind_alter,2976,1608138,,2021-01-14
Mecklenburg-Vorpommern,DE,state,ind_prof,17272,1608138,,2021-01-14
Mecklenburg-Vorpommern,DE,state,ind_med,591,1608138,,2021-01-14
Mecklenburg-Vorpommern,DE,state,ind_pflege,15315,1608138,,2021-01-14
Niedersachsen,DE,state,sum,78050,7993608,0.98,2021-01-14
Niedersachsen,DE,state,delta_vortag,6442,7993608,,2021-01-14
Niedersachsen,DE,state,ind_alter,15628,7993608,,2021-01-14
Niedersachsen,DE,state,ind_prof,40754,7993608,,2021-01-14
Niedersachsen,DE,state,ind_med,11732,7993608,,2021-01-14
Niedersachsen,DE,state,ind_pflege,35319,7993608,,2021-01-14
Nordrhein-Westfalen,DE,state,sum,176801,17947221,0.99,2021-01-14
Nordrhein-Westfalen,DE,state,delta_vortag,25600,17947221,,2021-01-14
Nordrhein-Westfalen,DE,state,ind_alter,0,17947221,,2021-01-14
Nordrhein-Westfalen,DE,state,ind_prof,84253,17947221,,2021-01-14
Nordrhein-Westfalen,DE,state,ind_med,0,17947221,,2021-01-14
Nordrhein-Westfalen,DE,state,ind_pflege,92556,17947221,,2021-01-14
Rheinland-Pfalz,DE,state,sum,64219,4093903,1.57,2021-01-14
Rheinland-Pfalz,DE,state,delta_vortag,9154,4093903,,2021-01-14
Rheinland-Pfalz,DE,state,ind_alter,17781,4093903,,2021-01-14
Rheinland-Pfalz,DE,state,ind_prof,30548,4093903,,2021-01-14
Rheinland-Pfalz,DE,state,ind_med,16,4093903,,2021-01-14
Rheinland-Pfalz,DE,state,ind_pflege,15874,4093903,,2021-01-14
Saarland,DE,state,sum,13301,986887,1.35,2021-01-14
Saarland,DE,state,delta_vortag,1052,986887,,2021-01-14
Saarland,DE,state,ind_alter,9796,986887,,2021-01-14
Saarland,DE,state,ind_prof,2256,986887,,2021-01-14
Saarland,DE,state,ind_med,0,986887,,2021-01-14
Saarland,DE,state,ind_pflege,4461,986887,,2021-01-14
Sachsen,DE,state,sum,39332,4071971,0.97,2021-01-14
Sachsen,DE,state,delta_vortag,4744,4071971,,2021-01-14
Sachsen,DE,state,ind_alter,3005,4071971,,2021-01-14
Sachsen,DE,state,ind_prof,31443,4071971,,2021-01-14
Sachsen,DE,state,ind_med,1,4071971,,2021-01-14
Sachsen,DE,state,ind_pflege,7888,4071971,,2021-01-14
Sachsen-Anhalt,DE,state,sum,31723,2194782,1.45,2021-01-14
Sachsen-Anhalt,DE,state,delta_vortag,2275,2194782,,2021-01-14
Sachsen-Anhalt,DE,state,ind_alter,10103,2194782,,2021-01-14
Sachsen-Anhalt,DE,state,ind_prof,15590,2194782,,2021-01-14
Sachsen-Anhalt,DE,state,ind_med,1311,2194782,,2021-01-14
Sachsen-Anhalt,DE,state,ind_pflege,14302,2194782,,2021-01-14
Schleswig-Holstein,DE,state,sum,52740,2903773,1.82,2021-01-14
Schleswig-Holstein,DE,state,delta_vortag,4677,2903773,,2021-01-14
Schleswig-Holstein,DE,state,ind_alter,14965,2903773,,2021-01-14
Schleswig-Holstein,DE,state,ind_prof,19722,2903773,,2021-01-14
Schleswig-Holstein,DE,state,ind_med,5453,2903773,,2021-01-14
Schleswig-Holstein,DE,state,ind_pflege,18214,2903773,,2021-01-14
Thüringen,DE,state,sum,19230,2133378,0.9,2021-01-14
Thüringen,DE,state,delta_vortag,2060,2133378,,2021-01-14
Thüringen,DE,state,ind_alter,3428,2133378,,2021-01-14
Thüringen,DE,state,ind_prof,13211,2133378,,2021-01-14
Thüringen,DE,state,ind_med,248,2133378,,2021-01-14
Thüringen,DE,state,ind_pflege,2150,2133378,,2021-01-14
Germany,DE,nation,sum,961682,83166711,1.16,2021-01-14
Germany,DE,nation,delta_vortag,94654,83166711,,2021-01-14
Germany,DE,nation,ind_alter,231921,83166711,,2021-01-14
Germany,DE,nation,ind_prof,468813,83166711,,2021-01-14
Germany,DE,nation,ind_med,32095,83166711,,2021-01-14
Germany,DE,nation,ind_pflege,341768,83166711,,2021-01-14
Baden-Württemberg,DE,state,sum,100163,11100394,0.9,2021-01-15
Baden-Württemberg,DE,state,delta_vortag,6708,11100394,,2021-01-15
Baden-Württemberg,DE,state,ind_alter,52522,11100394,,2021-01-15
Baden-Württemberg,DE,state,ind_prof,29956,11100394,,2021-01-15
Baden-Württemberg,DE,state,ind_med,3348,11100394,,2021-01-15
Baden-Württemberg,DE,state,ind_pflege,19421,11100394,,2021-01-15
Bayern,DE,state,sum,198607,13124737,1.51,2021-01-15
Bayern,DE,state,delta_vortag,15034,13124737,,2021-01-15
Bayern,DE,state,ind_alter,47873,13124737,,2021-01-15
Bayern,DE,state,ind_prof,102769,13124737,,2021-01-15
Bayern,DE,state,ind_med,3487,13124737,,2021-01-15
Bayern,DE,state,ind_pflege,60466,13124737,,2021-01-15
Berlin,DE,state,sum,48544,3669491,1.32,2021-01-15
Berlin,DE,state,delta_vortag,2546,3669491,,2021-01-15
Berlin,DE,state,ind_alter,30563,3669491,,2021-01-15
Berlin,DE,state,ind_prof,17738,3669491,,2021-01-15
Berlin,DE,state,ind_med,105,3669491,,2021-01-15
Berlin,DE,state,ind_pflege,24288,3669491,,2021-01-15
Brandenburg,DE,state,sum,37993,2521893,1.51,2021-01-15
Brandenburg,DE,state,delta_vortag,4195,2521893,,2021-01-15
Brandenburg,DE,state,ind_alter,9067,2521893,,2021-01-15
Brandenburg,DE,state,ind_prof,28119,2521893,,2021-01-15
Brandenburg,DE,state,ind_med,343,2521893,,2021-01-15
Brandenburg,DE,state,ind_pflege,4502,2521893,,2021-01-15
Bremen,DE,state,sum,11033,681202,1.62,2021-01-15
Bremen,DE,state,delta_vortag,899,681202,,2021-01-15
Bremen,DE,state,ind_alter,1246,681202,,2021-01-15
Bremen,DE,state,ind_prof,5427,681202,,2021-01-15
Bremen,DE,state,ind_med,89,681202,,2021-01-15
Bremen,DE,state,ind_pflege,4135,681202,,2021-01-15
Hamburg,DE,state,sum,21951,1847253,1.19,2021-01-15
Hamburg,DE,state,delta_vortag,1706,1847253,,2021-01-15
Hamburg,DE,state,ind_alter,7822,1847253,,2021-01-15
Hamburg,DE,state,ind_prof,9606,1847253,,2021-01-15
Hamburg,DE,state,ind_med,2270,1847253,,2021-01-15
Hamburg,DE,state,ind_pflege,5348,1847253,,2021-01-15
Hessen,DE,state,sum,69925,6288080,1.11,2021-01-15
Hessen,DE,state,delta_vortag,4252,6288080,,2021-01-15
Hessen,DE,state,ind_alter,18056,6288080,,2021-01-15
Hessen,DE,state,ind_prof,39725,6288080,,2021-01-15
Hessen,DE,state,ind_med,3952,6288080,,2021-01-15
Hessen,DE,state,ind_pflege,27404,6288080,,2021-01-15
Mecklenburg-Vorpommern,DE,state,sum,37570,1608138,2.34,2021-01-15
Mecklenburg-Vorpommern,DE,state,delta_vortag,1140,1608138,,2021-01-15
Mecklenburg-Vorpommern,DE,state,ind_alter,3454,1608138,,2021-01-15
Mecklenburg-Vorpommern,DE,state,ind_prof,18238,1608138,,2021-01-15
Mecklenburg-Vorpommern,DE,state,ind_med,706,1608138,,2021-01-15
Mecklenburg-Vorpommern,DE,state,ind_pflege,15991,1608138,,2021-01-15
Niedersachsen,DE,state,sum,86035,7993608,1.08,2021-01-15
Niedersachsen,DE,state,delta_vortag,7261,7993608,,2021-01-15
Niedersachsen,DE,state,ind_alter,16901,7993608,,2021-01-15
Niedersachsen,DE,state,ind_prof,45644,7993608,,2021-01-15
Niedersachsen,DE,state,ind_med,13058,7993608,,2021-01-15
Niedersachsen,DE,state,ind_pflege,38497,7993608,,2021-01-15
Nordrhein-Westfalen,DE,state,sum,193857,17947221,1.08,2021-01-15
Nordrhein-Westfalen,DE,state,delta_vortag,15395,17947221,,2021-01-15
Nordrhein-Westfalen,DE,state,ind_alter,0,17947221,,2021-01-15
Nordrhein-Westfalen,DE,state,ind_prof,94237,17947221,,2021-01-15
Nordrhein-Westfalen,DE,state,ind_med,0,17947221,,2021-01-15
Nordrhein-Westfalen,DE,state,ind_pflege,99628,17947221,,2021-01-15
Rheinland-Pfalz,DE,state,sum,73749,4093903,1.8,2021-01-15
Rheinland-Pfalz,DE,state,delta_vortag,9270,4093903,,2021-01-15
Rheinland-Pfalz,DE,state,ind_alter,22896,4093903,,2021-01-15
Rheinland-Pfalz,DE,state,ind_prof,33721,4093903,,2021-01-15
Rheinland-Pfalz,DE,state,ind_med,20,4093903,,2021-01-15
Rheinland-Pfalz,DE,state,ind_pflege,17121,4093903,,2021-01-15
Saarland,DE,state,sum,14421,986887,1.46,2021-01-15
Saarland,DE,state,delta_vortag,1120,986887,,2021-01-15
Saarland,DE,state,ind_alter,10634,986887,,2021-01-15
Saarland,DE,state,ind_prof,2421,986887,,2021-01-15
Saarland,DE,state,ind_med,0,986887,,2021-01-15
Saarland,DE,state,ind_pflege,4899,986887,,2021-01-15
Sachsen,DE,state,sum,43451,4071971,1.07,2021-01-15
Sachsen,DE,state,delta_vortag,4119,4071971,,2021-01-15
Sachsen,DE,state,ind_alter,3555,4071971,,2021-01-15
Sachsen,DE,state,ind_prof,34444,4071971,,2021-01-15
Sachsen,DE,state,ind_med,1,4071971,,2021-01-15
Sachsen,DE,state,ind_pflege,9006,4071971,,2021-01-15
Sachsen-Anhalt,DE,state,sum,33182,2194782,1.51,2021-01-15
Sachsen-Anhalt,DE,state,delta_vortag,1459,2194782,,2021-01-15
Sachsen-Anhalt,DE,state,ind_alter,10605,2194782,,2021-01-15
Sachsen-Anhalt,DE,state,ind_prof,16378,2194782,,2021-01-15
Sachsen-Anhalt,DE,state,ind_med,1352,2194782,,2021-01-15
Sachsen-Anhalt,DE,state,ind_pflege,14678,2194782,,2021-01-15
Schleswig-Holstein,DE,state,sum,55670,2903773,1.92,2021-01-15
Schleswig-Holstein,DE,state,delta_vortag,2563,2903773,,2021-01-15
Schleswig-Holstein,DE,state,ind_alter,15838,2903773,,2021-01-15
Schleswig-Holstein,DE,state,ind_prof,21709,2903773,,2021-01-15
Schleswig-Holstein,DE,state,ind_med,5456,2903773,,2021-01-15
Schleswig-Holstein,DE,state,ind_pflege,18262,2903773,,2021-01-15
Thüringen,DE,state,sum,22009,2133378,1.03,2021-01-15
Thüringen,DE,state,delta_vortag,2092,2133378,,2021-01-15
Thüringen,DE,state,ind_alter,4383,2133378,,2021-01-15
Thüringen,DE,state,ind_prof,14578,2133378,,2021-01-15
Thüringen,DE,state,ind_med,413,2133378,,2021-01-15
Thüringen,DE,state,ind_pflege,2582,2133378,,2021-01-15
Germany,DE,nation,sum,1048160,83166711,1.26,2021-01-15
Germany,DE,nation,delta_vortag,79759,83166711,,2021-01-15
Germany,DE,nation,ind_alter,255415,83166711,,2021-01-15
Germany,DE,nation,ind_prof,514710,83166711,,2021-01-15
Germany,DE,nation,ind_med,34600,83166711,,2021-01-15
Germany,DE,nation,ind_pflege,366228,83166711,,2021-01-15
Baden-Württemberg,DE,state,sum,114954,11100394,1.04,2021-01-17
Baden-Württemberg,DE,state,sum_initial,114954,11100394,,2021-01-17
Baden-Württemberg,DE,state,sum_booster,0,11100394,,2021-01-17
Baden-Württemberg,DE,state,sum_initial_biontech,114954,11100394,,2021-01-17
Baden-Württemberg,DE,state,sum_initial_moderna,0,11100394,,2021-01-17
Baden-Württemberg,DE,state,delta_vortag,5352,11100394,,2021-01-17
Baden-Württemberg,DE,state,delta_vortag_initial,5352,11100394,,2021-01-17
Baden-Württemberg,DE,state,delta_vortag_booster,0,11100394,,2021-01-17
Baden-Württemberg,DE,state,quote_initial,1.035584863023781,11100394,,2021-01-17
Baden-Württemberg,DE,state,ind_alter,58770,11100394,,2021-01-17
Baden-Württemberg,DE,state,ind_alter_initial,58770,11100394,,2021-01-17
Baden-Württemberg,DE,state,ind_alter_booster,0,11100394,,2021-01-17
Baden-Württemberg,DE,state,ind_prof,35662,11100394,,2021-01-17
Baden-Württemberg,DE,state,ind_prof_initial,35662,11100394,,2021-01-17
Baden-Württemberg,DE,state,ind_prof_booster,0,11100394,,2021-01-17
Baden-Württemberg,DE,state,ind_med,3663,11100394,,2021-01-17
Baden-Württemberg,DE,state,ind_med_initial,3663,11100394,,2021-01-17
Baden-Württemberg,DE,state,ind_med_booster,0,11100394,,2021-01-17
Baden-Württemberg,DE,state,ind_pflege,23375,11100394,,2021-01-17
Baden-Württemberg,DE,state,ind_pflege_initial,23375,11100394,,2021-01-17
Baden-Württemberg,DE,state,ind_pflege_booster,0,11100394,,2021-01-17
Bayern,DE,state,sum,213837,13124737,1.63,2021-01-17
Bayern,DE,state,sum_initial,213837,13124737,,2021-01-17
Bayern,DE,state,sum_booster,0,13124737,,2021-01-17
Bayern,DE,state,sum_initial_biontech,213837,13124737,,2021-01-17
Bayern,DE,state,sum_initial_moderna,0,13124737,,2021-01-17
Bayern,DE,state,delta_vortag,5296,13124737,,2021-01-17
Bayern,DE,state,delta_vortag_initial,5296,13124737,,2021-01-17
Bayern,DE,state,delta_vortag_booster,0,13124737,,2021-01-17
Bayern,DE,state,quote_initial,1.6292669331202598,13124737,,2021-01-17
Bayern,DE,state,ind_alter,52396,13124737,,2021-01-17
Bayern,DE,state,ind_alter_initial,52396,13124737,,2021-01-17
Bayern,DE,state,ind_alter_booster,0,13124737,,2021-01-17
Bayern,DE,state,ind_prof,110513,13124737,,2021-01-17
Bayern,DE,state,ind_prof_initial,110513,13124737,,2021-01-17
Bayern,DE,state,ind_prof_booster,0,13124737,,2021-01-17
Bayern,DE,state,ind_med,3924,13124737,,2021-01-17
Bayern,DE,state,ind_med_initial,3924,13124737,,2021-01-17
Bayern,DE,state,ind_med_booster,0,13124737,,2021-01-17
Bayern,DE,state,ind_pflege,64585,13124737,,2021-01-17
Bayern,DE,state,ind_pflege_initial,64585,13124737,,2021-01-17
Bayern,DE,state,ind_pflege_booster,0,13124737,,2021-01-17
Berlin,DE,state,sum,54555,3669491,1.49,2021-01-17
Berlin,DE,state,sum_initial,52622,3669491,,2021-01-17
Berlin,DE,state,sum_booster,1933,3669491,,2021-01-17
Berlin,DE,state,sum_initial_biontech,52162,3669491,,2021-01-17
Berlin,DE,state,sum_initial_moderna,460,3669491,,2021-01-17
Berlin,DE,state,delta_vortag,3504,3669491,,2021-01-17
Berlin,DE,state,delta_vortag_initial,1571,3669491,,2021-01-17
Berlin,DE,state,delta_vortag_booster,1933,3669491,,2021-01-17
Berlin,DE,state,quote_initial,1.4340408519873737,3669491,,2021-01-17
Berlin,DE,state,ind_alter,35672,3669491,,2021-01-17
Berlin,DE,state,ind_alter_initial,34017,3669491,,2021-01-17
Berlin,DE,state,ind_alter_booster,1655,3669491,,2021-01-17
Berlin,DE,state,ind_prof,18625,3669491,,2021-01-17
Berlin,DE,state,ind_prof_initial,18345,3669491,,2021-01-17
Berlin,DE,state,ind_prof_booster,280,3669491,,2021-01-17
Berlin,DE,state,ind_med,105,3669491,,2021-01-17
Berlin,DE,state,ind_med_initial,105,3669491,,2021-01-17
Berlin,DE,state,ind_med_booster,0,3669491,,2021-01-17
Berlin,DE,state,ind_pflege,26991,3669491,,2021-01-17
Berlin,DE,state,ind_pflege_initial,25336,3669491,,2021-01-17
Berlin,DE,state,ind_pflege_booster,1655,3669491,,2021-01-17
Brandenburg,DE,state,sum,38474,2521893,1.53,2021-01-17
Brandenburg,DE,state,sum_initial,38474,2521893,,2021-01-17
Brandenburg,DE,state,sum_booster,0,2521893,,2021-01-17
Brandenburg,DE,state,sum_initial_biontech,38474,2521893,,2021-01-17
Brandenburg,DE,state,sum_initial_moderna,0,2521893,,2021-01-17
Brandenburg,DE,state,delta_vortag,0,2521893,,2021-01-17
Brandenburg,DE,state,delta_vortag_initial,0,2521893,,2021-01-17
Brandenburg,DE,state,delta_vortag_booster,0,2521893,,2021-01-17
Brandenburg,DE,state,quote_initial,1.5256000155438791,2521893,,2021-01-17
Brandenburg,DE,state,ind_alter,9387,2521893,,2021-01-17
Brandenburg,DE,state,ind_alter_initial,9387,2521893,,2021-01-17
Brandenburg,DE,state,ind_alter_booster,0,2521893,,2021-01-17
Brandenburg,DE,state,ind_prof,28252,2521893,,2021-01-17
Brandenburg,DE,state,ind_prof_initial,28252,2521893,,2021-01-17
Brandenburg,DE,state,ind_prof_booster,0,2521893,,2021-01-17
Brandenburg,DE,state,ind_med,368,2521893,,2021-01-17
Brandenburg,DE,state,ind_med_initial,368,2521893,,2021-01-17
Brandenburg,DE,state,ind_med_booster,0,2521893,,2021-01-17
Brandenburg,DE,state,ind_pflege,4790,2521893,,2021-01-17
Brandenburg,DE,state,ind_pflege_initial,4790,2521893,,2021-01-17
Brandenburg,DE,state,ind_pflege_booster,0,2521893,,2021-01-17
Bremen,DE,state,sum,11845,681202,1.74,2021-01-17
Bremen,DE,state,sum_initial,11845,681202,,2021-01-17
Bremen,DE,state,sum_booster,0,681202,,2021-01-17
Bremen,DE,state,sum_initial_biontech,11845,681202,,2021-01-17
Bremen,DE,state,sum_initial_moderna,0,681202,,2021-01-17
Bremen,DE,state,delta_vortag,394,681202,,2021-01-17
Bremen,DE,state,delta_vortag_initial,394,681202,,2021-01-17
Bremen,DE,state,delta_vortag_booster,0,681202,,2021-01-17
Bremen,DE,state,quote_initial,1.7388381126303212,681202,,2021-01-17
Bremen,DE,state,ind_alter,1313,681202,,2021-01-17
Bremen,DE,state,ind_alter_initial,1313,681202,,2021-01-17
Bremen,DE,state,ind_alter_booster,0,681202,,2021-01-17
Bremen,DE,state,ind_prof,5751,681202,,2021-01-17
Bremen,DE,state,ind_prof_initial,5751,681202,,2021-01-17
Bremen,DE,state,ind_prof_booster,0,681202,,2021-01-17
Bremen,DE,state,ind_med,100,681202,,2021-01-17
Bremen,DE,state,ind_med_initial,100,681202,,2021-01-17
Bremen,DE,state,ind_med_booster,0,681202,,2021-01-17
Bremen,DE,state,ind_pflege,4533,681202,,2021-01-17
Bremen,DE,state,ind_pflege_initial,4533,681202,,2021-01-17
Bremen,DE,state,ind_pflege_booster,0,681202,,2021-01-17
Hamburg,DE,state,sum,24893,1847253,1.35,2021-01-17
Hamburg,DE,state,sum_initial,24468,1847253,,2021-01-17
Hamburg,DE,state,sum_booster,425,1847253,,2021-01-17
Hamburg,DE,state,sum_initial_biontech,24468,1847253,,2021-01-17
Hamburg,DE,state,sum_initial_moderna,0,1847253,,2021-01-17
Hamburg,DE,state,delta_vortag,1609,1847253,,2021-01-17
Hamburg,DE,state,delta_vortag_initial,1184,1847253,,2021-01-17
Hamburg,DE,state,delta_vortag_booster,425,1847253,,2021-01-17
Hamburg,DE,state,quote_initial,1.3245613892628676,1847253,,2021-01-17
Hamburg,DE,state,ind_alter,9376,1847253,,2021-01-17
Hamburg,DE,state,ind_alter_initial,9187,1847253,,2021-01-17
Hamburg,DE,state,ind_alter_booster,189,1847253,,2021-01-17
Hamburg,DE,state,ind_prof,11180,1847253,,2021-01-17
Hamburg,DE,state,ind_prof_initial,10969,1847253,,2021-01-17
Hamburg,DE,state,ind_prof_booster,211,1847253,,2021-01-17
Hamburg,DE,state,ind_med,1812,1847253,,2021-01-17
Hamburg,DE,state,ind_med_initial,1812,1847253,,2021-01-17
Hamburg,DE,state,ind_med_booster,0,1847253,,2021-01-17
Hamburg,DE,state,ind_pflege,6583,1847253,,2021-01-17
Hamburg,DE,state,ind_pflege_initial,6369,1847253,,2021-01-17
Hamburg,DE,state,ind_pflege_booster,214,1847253,,2021-01-17
Hessen,DE,state,sum,74552,6288080,1.19,2021-01-17
Hessen,DE,state,sum_initial,72816,6288080,,2021-01-17
Hessen,DE,state,sum_booster,1736,6288080,,2021-01-17
Hessen,DE,state,sum_initial_biontech,72816,6288080,,2021-01-17
Hessen,DE,state,sum_initial_moderna,0,6288080,,2021-01-17
Hessen,DE,state,delta_vortag,2662,6288080,,2021-01-17
Hessen,DE,state,delta_vortag_initial,926,6288080,,2021-01-17
Hessen,DE,state,delta_vortag_booster,1736,6288080,,2021-01-17
Hessen,DE,state,quote_initial,1.1580005343443467,6288080,,2021-01-17
Hessen,DE,state,ind_alter,19451,6288080,,2021-01-17
Hessen,DE,state,ind_alter_initial,18718,6288080,,2021-01-17
Hessen,DE,state,ind_alter_booster,733,6288080,,2021-01-17
Hessen,DE,state,ind_prof,42065,6288080,,2021-01-17
Hessen,DE,state,ind_prof_initial,41377,6288080,,2021-01-17
Hessen,DE,state,ind_prof_booster,688,6288080,,2021-01-17
Hessen,DE,state,ind_med,4130,6288080,,2021-01-17
Hessen,DE,state,ind_med_initial,4096,6288080,,2021-01-17
Hessen,DE,state,ind_med_booster,34,6288080,,2021-01-17
Hessen,DE,state,ind_pflege,29537,6288080,,2021-01-17
Hessen,DE,state,ind_pflege_initial,28459,6288080,,2021-01-17
Hessen,DE,state,ind_pflege_booster,1078,6288080,,2021-01-17
Mecklenburg-Vorpommern,DE,state,sum,37564,1608138,2.34,2021-01-17
Mecklenburg-Vorpommern,DE,state,sum_initial,37564,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,sum_booster,0,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,sum_initial_biontech,37444,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,sum_initial_moderna,120,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,delta_vortag,0,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,delta_vortag_initial,0,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,delta_vortag_booster,0,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,quote_initial,2.335869185355983,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,ind_alter,3452,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,ind_alter_initial,3452,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,ind_alter_booster,0,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,ind_prof,18238,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,ind_prof_initial,18238,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,ind_prof_booster,0,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,ind_med,706,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,ind_med_initial,706,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,ind_med_booster,0,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,ind_pflege,15987,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,ind_pflege_initial,15987,1608138,,2021-01-17
Mecklenburg-Vorpommern,DE,state,ind_pflege_booster,0,1608138,,2021-01-17
Niedersachsen,DE,state,sum,90340,7993608,1.13,2021-01-17
Niedersachsen,DE,state,sum_initial,90005,7993608,,2021-01-17
Niedersachsen,DE,state,sum_booster,335,7993608,,2021-01-17
Niedersachsen,DE,state,sum_initial_biontech,88766,7993608,,2021-01-17
Niedersachsen,DE,state,sum_initial_moderna,1239,7993608,,2021-01-17
Niedersachsen,DE,state,delta_vortag,1148,7993608,,2021-01-17
Niedersachsen,DE,state,delta_vortag_initial,813,7993608,,2021-01-17
Niedersachsen,DE,state,delta_vortag_booster,335,7993608,,2021-01-17
Niedersachsen,DE,state,quote_initial,1.1259621437528586,7993608,,2021-01-17
Niedersachsen,DE,state,ind_alter,17897,7993608,,2021-01-17
Niedersachsen,DE,state,ind_alter_initial,17857,7993608,,2021-01-17
Niedersachsen,DE,state,ind_alter_booster,40,7993608,,2021-01-17
Niedersachsen,DE,state,ind_prof,45166,7993608,,2021-01-17
Niedersachsen,DE,state,ind_prof_initial,45075,7993608,,2021-01-17
Niedersachsen,DE,state,ind_prof_booster,91,7993608,,2021-01-17
Niedersachsen,DE,state,ind_med,17052,7993608,,2021-01-17
Niedersachsen,DE,state,ind_med_initial,16913,7993608,,2021-01-17
Niedersachsen,DE,state,ind_med_booster,139,7993608,,2021-01-17
Niedersachsen,DE,state,ind_pflege,40361,7993608,,2021-01-17
Niedersachsen,DE,state,ind_pflege_initial,40119,7993608,,2021-01-17
Niedersachsen,DE,state,ind_pflege_booster,242,7993608,,2021-01-17
Nordrhein-Westfalen,DE,state,sum,212747,17947221,1.19,2021-01-17
Nordrhein-Westfalen,DE,state,sum_initial,211779,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,sum_booster,968,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,sum_initial_biontech,211779,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,sum_initial_moderna,0,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,delta_vortag,6634,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,delta_vortag_initial,5728,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,delta_vortag_booster,906,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,quote_initial,1.180009985947128,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,ind_alter,0,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,ind_alter_initial,,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,ind_alter_booster,0,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,ind_prof,104434,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,ind_prof_initial,104080,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,ind_prof_booster,354,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,ind_med,0,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,ind_med_initial,,17947221,,2021-01-17
Nordrhein-Westfalen,DE,state,ind_med_booster,0,17947221,,2021-01-17
